1313,The young senator promised to make laws that would help the people,A senator is someone who makes laws for a state,3,6,senator,n,null,Un senador es alguien que hace leyes para un estado.
1314,The brain is protected by the skull,A skull is the hard part of your head Your brain is inside of it,3,6,skull,n,null,Un craneo es la parte dura de tu cabeza Tu cerebro esta dentro de el
1315,Mom stirred the batter until it was smooth,To stir something means to mix it using something small like a spoon,3,6,stir,v,null,Revolver algo significa mezclarlo usando algo pequeño como una cuchara.
1316,He tapped the keys of the keyboard to write a short word,To tap something is to hit it lightly,3,6,tap,v,null,Tocar algo es golpearlo suavemente
1317,"The Earth""s oceans are filled with a tremendous amount of water",When something is tremendous it is very large,3,6,tremendous,adj,null,Cuando algo es tremendo es muy grande
1318,The roots of a tree are located underneath the ground,When something is underneath something else it is below or lower than it,3,6,underneath,prep,null,Cuando algo esta debajo de otra cosa esta debajo o mas abajo que eso.
1319,Worms are often used to help catch fish,A worm is a small animal with a long thin body,3,6,worm,n,null,Un gusano es un animal pequeño con un cuerpo largo y delgado.
1320,The old room had been abandoned years before,To abandon something is to leave it forever or for a long time,3,7,abandon,v,null,Abandonar algo es dejarlo para siempre o por mucho tiempo
1321,Kendra had to be ambitious to get into medical school,If someone is ambitious they want to be rich or successful,3,7,ambitious,adj,null,Si alguien es ambicioso quiere ser rico o exitoso.
1322,The dog barked loudly and frighteningly,When a dog barks it makes a short loud noise,3,7,bark,v,null,Cuando un perro ladra hace un ruido fuerte y breve.
1323,The Golden Gate Bridge crosses San Francisco Bay,A bay is an area near the ocean where the land goes inward,3,7,bay,n,null,Una bahia es un area cerca del oceano donde la tierra se adentra
1324,My younger sister is brilliant for someone her age,If someone is brilliant they are very smart,3,7,brilliant,adj,null,Si alguien es brillante es muy inteligente.
1325,Luke pointed to the hair on his chin,Your chin is the hard part at the bottom of your face,3,7,chin,n,null,Tu barbilla es la parte dura en la parte inferior de tu cara.
1326,"Mom said she didn""t want to hear my brother""s complaints","A complaint is something you say to tell people that you don""t like something",3,7,complaint,n,null,Una queja es algo que dices para decirle a la gente que algo no te gusta.
1327,Susan was born deaf,When someone is deaf they cannot hear,3,7,deaf,adj,null,Cuando alguien es sordo no puede oir
1328,The man was enthusiastic about his job,To be enthusiastic about something is to be excited by or interested in it,3,7,enthusiastic,adj,null,Estar entusiasmado con algo es estar emocionado o interesado en ello.
1329,They got into their spaceship to begin their expedition,An expedition is a long trip usually to a place very far away,3,7,expedition,n,null,Una expedicion es un viaje largo por lo general a un lugar muy lejano
1330,The sun clipped below the horizon,The horizon is where the sky looks like it meets the ground,3,7,horizon,n,null,El horizonte es donde parece que el cielo se encuentra con el suelo.
1331,The three friends are very loyal to each other,To be loyal to something or someone is to agree to always help them,3,7,loyal,adj,null,Ser leal a algo o a alguien es estar de acuerdo en ayudarlo siempre
1332,The mayor o f my hometown is quite a powerful speaker,The mayor is the person in charge of a city,3,7,mayor,n,null,El alcalde es la persona a cargo de una ciudad.
1333,Robert likes Sarah The feeling is mutual,If something is mutual it is felt in the same way by two or more people,3,7,mutual,adj,null,Si algo es mutuo dos o mas personas lo sienten de la misma manera.
1334,"Roger eats too much so now he""s overweight",If someone is overweight they are very fat,3,7,overweight,adj,null,Si alguien tiene sobrepeso es muy gordo
1335,When it started to rain she found refuge in the house,A refuge is a place where you go to be safe,3,7,refuge,n,null,Un refugio es un lugar donde vas para estar seguro
1336,Victor restored the old car,To restore something is to put it back the way it was,3,7,restore,v,null,Restaurar algo es volver a ponerlo como estaba
1337,"Mom""s feet were sore so she rubbed them",To rub something is to push on it and move your hand back and forth,3,7,rub,v,null,Frotar algo es empujarlo y mover la mano hacia adelante y hacia atras.
1338,It would be hard to live without your five senses,Your senses are how you see taste hear feel and smell,3,7,senses,n,null,Tus sentidos son como ves saboreas escuchas sientes y hueles.
1339,Wanda became a veterinarian because she loves dogs,A veterinarian is a doctor that takes care of animals,3,7,veterinarian,n,null,Un veterinario es un medico que se ocupa de los animales.
1340,My parents went out to eat for their wedding anniversary,An anniversary is a day that celebrates something from the past,3,8,anniversary,n,null,Un aniversario es un dia que celebra algo del pasado
1341,I like to study arithmetic at school,Arithmetic is math,3,8,arithmetic,n,null,La aritmetica es matematica
1342,He was ashamed when he found out that I knew about his past,To be ashamed is to feel upset because you did something wrong or bad,3,8,ashamed,adj,null,Estar avergonzado es sentirse molesto porque hiciste algo malo o malo
1343,The bomb burst over the city,To burst is to suddenly break open or apart,3,8,burst,v,null,Reventar es abrirse o separarse repentinamente
1344,We hired a carpenter to make a cupboard,A carpenter is a person who builds things with wood,3,8,carpenter,n,null,Un carpintero es una persona que construye cosas con madera.
1345,Many power stations burn coal to produce energy,Coal is a hard black rock that you burn for heat,3,8,coal,n,null,El carbon es una roca negra dura que se quema para calentarse.
1346,"Kim and M artin""s new couch was very expensive",A couch is a long soft seat that many people can sit on,3,8,couch,n,null,Un sofa es un asiento largo y suave en el que muchas personas pueden sentarse.
1347,I heard water dripping from the faucet,When a liquid drips just a little bit falls at a time,3,8,drip,v,null,Cuando un liquido gotea solo cae un poco a la vez
1348,In Japan women wear elegant kimonos on special occasions,If something is elegant it is very fancy and pleasing,3,8,elegant,adj,null,Si algo es elegante es muy elegante y agradable.
1349,The towels were made from a soft fabric,Fabric is cloth used to make clothes furniture etc,3,8,fabric,n,null,La tela es un paño que se usa para hacer ropa muebles etc.
1350,The man had a small home in the highlands,The highlands are high areas of land usually with mountains,3,8,highlands,n,null,Las tierras altas son areas altas de tierra generalmente con montañas.
1351,"The elephant""s long ivory tusks looked very impressive",Ivory is a white hard substance that comes from elephants,3,8,ivory,n,null,El marfil es una sustancia blanca y dura que proviene de los elefantes.
1352,The farmer took his wheat to the mill to make it into flour,A mill is a building where flour is made,3,8,mill,n,null,Un molino es un edificio donde se hace la harina
1353,I used a needle to fix the hole in my pants,A needle is a small sharp piece of metal that you use to make or fix clothes,3,8,needle,n,null,Una aguja es una pequeña pieza de metal afilada que se usa para hacer o arreglar ropa.
1354,Mark spent all morning polishing his shoes for the wedding,To polish something is to rub it in order to make it shiny,3,8,polish,v,null,Pulir algo es frotarlo para que brille
1355,I learned to sew when I was a little girl,To sew means to put pieces of cloth together using string,3,8,sew,v,null,Coser significa juntar piezas de tela usando una cuerda.
1356,We have a small shed in the backyard for storage,A shed is a small building where you store things like tools,3,8,shed,n,null,Un cobertizo es un pequeño edificio donde se almacenan cosas como herramientas
1357,I have many different colors of thread at home,A thread is a thin piece of string,3,8,thread,n,null,Un hilo es un pedazo delgado de cuerda
1358,I had my hair trimmed this afternoon,To trim something is to cut it a little bit,3,8,trim,v,null,Recortar algo es cortarlo un poco
1359,The kite went upwards further and further,If something goes upwards it moves vertically higher,3,8,upwards,adv,null,Si algo va hacia arriba se mueve verticalmente mas alto
